BANK,IFSC,MICR CODE,BRANCH,CITY,DISTRICT,STATE
SBI,SBIN0001797,700002204,ICHAPUR,ICHAPUR,NORTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0001798,700002014,BELIAGHATA,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001799,700002105,TRIANGULAR PARK,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001800,700002003,AMHERST STREET,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001801,700002102,TOLLYGUNGE CIR. ROAD,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001802,700002059,LAKE GARDENS,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001803,788002514,NARSINGHPUR ADB,CACHAR,CACHAR,ASSAM
SBI,SBIN0001804,518002361,ADB YEMMIGANOOR,YEMMIGANUR,KURNOOL,ANDHRA PRADESH
SBI,SBIN0001805,516002011,ADB RAJAMPET,RAJAMPET,CUDDAPAH,ANDHRA PRADESH
SBI,SBIN0001806,733002603,ADB KALIYAGANJ,KALIAGANJ,UTTAR DINAJPUR,WEST BENGAL
SBI,SBIN0001807,144002303,JANDIALA,JALANDHAR,JALANDHAR,PUNJAB
SBI,SBIN0001808,560002088,HOSKOTE ADB,HOSKOTE,BANGALORE RURAL,KARNATAKA
SBI,SBIN0001809,415002001,ADB SATARA,SATARA,SATARA,MAHARASHTRA
SBI,SBIN0001810,635002002,HOSUR ADB,HOSUR,KRISHNAGIRI,TAMIL NADU
SBI,SBIN0001811,560002045,SADASHIVA NAGAR,BANGALORE,BANGALORE URBAN,KARNATAKA
SBI,SBIN0001812,244002049,JASPUR,JASPUR,UDHAMSINGH NAGAR,UTTARAKHAND
SBI,SBIN0001813,590002003,ABD BELGAUM,BELGAUM,BELGAUM,KARNATAKA
SBI,SBIN0001814,591002308,GOKAK ADB,GOKAK,BELGAUM,KARNATAKA
SBI,SBIN0001815,380002027,NAVA WADAJ, AHMEDABAD,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0001816,361002001,JAMNAGAR,JAMNAGAR,JAMNAGAR,GUJARAT
SBI,SBIN0001817,441002653,ADB, SAKOLI,SAKOLI,BHANDARA,MAHARASHTRA
SBI,SBIN0001818,243002010,IZATNAGAR,BAREILLY,BAREILLY,UTTAR PRADESH
SBI,SBIN0001819,243002013,SHIAMGANJ,BAREILLY,LUCKNOW,UTTAR PRADESH
SBI,SBIN0001820,755002099,JAJPUR ROAD,JAJPUR ROAD,JAJPUR,ODISHA
SBI,SBIN0001821,400002018,CHURCHGATE,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001822,713002032,MAMC DURGAPUR,BURDWAN,BARDHAMAN,WEST BENGAL
SBI,SBIN0001823,700002235,NAIHATI,NAIHATI,NORTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0001824,560002050,ULSOOR, BANGALORE,BANGALORE,BANGALORE URBAN,KARNATAKA
SBI,SBIN0001825,581002001,HAVERI ADB,HAVERI,HAVERI,KARNATAKA
SBI,SBIN0001826,141002009,GILL ROAD, LUDHIANA,LUDHIANA,LUDHIANA,PUNJAB
SBI,SBIN0001827,249002073,VIRBHADRA,DEHRADUN,DEHRADUN,UTTARAKHAND
SBI,SBIN0001828,160002023,MOHALI,MOHALI,RUPNAGAR,PUNJAB
SBI,SBIN0001829,691002006,RAMANKULANGARA, KOLLAM,THRUMULLAVARAM,KOLLAM,KERALA
SBI,SBIN0001830,700002033,ENTALLY,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001831,700002106,ULTADANGA,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001832,470002404,A D B DAMOH,DAMOH,DAMOH,MADHYA PRADESH
SBI,SBIN0001833,487002012,ADB NARSINGHPUR,NARSIMHAPUR,NARSINGHPUR,MADHYA PRADESH
SBI,SBIN0001834,483002119,ADB SHAPURA (BHITONI),SHAHPURA,JABALPUR,MADHYA PRADESH
SBI,SBIN0001835,400002036,JACOB CIRCLE, MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001836,518002005,KURNOOL BZR,KURNOOL,KURNOOL,ANDHRA PRADESH
SBI,SBIN0001838,324002001,ADB KOTA,KOTA,KOTA,RAJASTHAN
SBI,SBIN0001839,281002007,ADB MATHURA,MATHURA,MATHURA,UTTAR PRADESH
SBI,SBIN0001840,141002014,LINK ROAD, LUDHIANA,LUDHIANA,LUDHIANA,PUNJAB
SBI,SBIN0001841,141002005,BRAHAMPURI, LUDHIANA,LUDHIANA,LUDHIANA,PUNJAB
SBI,SBIN0001842,364002001,DIWANPARA,BHAVNAGAR,BHAVNAGAR,GUJARAT
SBI,SBIN0001843,493002273,ADB BHATAPARA,BHATAPARA,RAIPUR,CHANDIGARH
SBI,SBIN0001844,600002127,TIRUVALLUR ADB,TIRUVALLUR,TIRUVALLUR,TAMIL NADU
SBI,SBIN0001845,606002022,KARUVEPPILANKURICHI ADB,KARUVEPPILANKUR,CUDDALORE,TAMIL NADU
SBI,SBIN0001846,854002104,ADB PURNEA,PURNEA,PURNEA,BIHAR
SBI,SBIN0001847,491002353,ADB RAJNANDGAON,RAJNANDGAON,RAJNANDGAON,CHANDIGARH
SBI,SBIN0001848,535002103,ADB PARVATHIPURAM,PARVATHIPURAM,VIZIANAGARAM,ANDHRA PRADESH
SBI,SBIN0001849,854002151,ADB DHAMDAHA,PURNEA,PURNEA,BIHAR
SBI,SBIN0001850,400002046,LALBAUG,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001851,360002003,BHAKTINAGAR, RAJKOT,RAJKOT,RAJKOT,GUJARAT
SBI,SBIN0001852,600002012,CHETPUT, CHENNAI,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0001853,600002021,KILPAUK, CHENNAI,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0001854,600002028,MANDAVELI,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0001855,600002042,R A PURAM CHENNAI,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0001856,600002037,PARK TOWN,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0001857,600002009,ASHOK NAGAR,CHENNAI,CHENNAI,TAMIL NADU
SBI,SBIN0001858,335002013,ADB HANUMANGARH,HANUMANGARH,HANUMANGARH,RAJASTHAN
SBI,SBIN0001859,141002010,GURDEV NAGAR,LUDHIANA,LUDHIANA,PUNJAB
SBI,SBIN0001860,190002010,SOURA,SRINAGAR,SRINAGAR,JAMMU AND KASHMIR
SBI,SBIN0001861,400002037,JOGESHWARI (EAST),MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001862,400002060,NAPEAN SEA ROAD, MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001863,400002055,MASJID BUNDER, MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001864,831002006,JUGSALAI, JAMSHEDPUR,JAMSHEDPUR,PURBI SINGHBHUM,JHARKHAND
SBI,SBIN0001865,712002202,TARKESWAR,TARAKESWAR,HOOGHLY,WEST BENGAL
SBI,SBIN0001866,212002015,SIRATHU,KAUSHAMBI,KAUSHAMBI,UTTAR PRADESH
SBI,SBIN0001867,211002029,SORAON,VARANASI,ETAH,UTTAR PRADESH
SBI,SBIN0001868,221002008,DLW VARANASI,VARANASI,VARANASI,UTTAR PRADESH
SBI,SBIN0001869,232002034,MUGHALSARAI,CHANDAULI,CHANDAULI,UTTAR PRADESH
SBI,SBIN0001870,741002607,JIAGANJ,JIAGANJ AZIMGAN,MURSHIDABAD,WEST BENGAL
SBI,SBIN0001871,581002116,ADB RANEBENNUR,RANEBENNUR,HAVERI,KARNATAKA
SBI,SBIN0001872,262002009,TANAKPUR,CHAMPAWAT,CHAMPAWAT,UTTARAKHAND
SBI,SBIN0001873,273002008,FERTILIZER TOWNSHIP,GORAKPUR,LUCKNOW,UTTAR PRADESH
SBI,SBIN0001874,209002021,NAURANGA,NAURANGA,KANPUR DEHAT,UTTAR PRADESH
SBI,SBIN0001875,733002501,KUSHMANDI,RAIGANJ,DAKSHIN DINAJPUR,WEST BENGAL
SBI,SBIN0001876,250002008,IE PARTAPUR,MEERUT,MEERUT,UTTAR PRADESH
SBI,SBIN0001877,831002015,SAKCHI, JAMSHEDPUR,JAMSHEDPUR,PURBI SINGHBHUM,JHARKHAND
SBI,SBIN0001878,141002011,HERO NAGAR,LUDHIANA,LUDHIANA,PUNJAB
SBI,SBIN0001879,500002014,CHARMINAR, HYDERABAD,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
SBI,SBIN0001880,500002029,OLD MLA QTRS,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
SBI,SBIN0001881,520002019,IBRAHIMPATNAM, VIJAYAWADA,IBRAHIMPATNAM,KRISHNA,ANDHRA PRADESH
SBI,SBIN0001882,831002004,RIT JAMSHEDPUR,JAMSHEDPUR,SARAIKELA,JHARKHAND
SBI,SBIN0001883,700002228,KANKINARA,KANKINARA,KOLKATA,WEST BENGAL
SBI,SBIN0001884,400002064,PAREL,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001885,400002032,AUGUST KRANTI MAIDAN,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001886,400002091,KURLA (WEST),MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001887,416002009,MARKET YARD KOLHAPUR,KOLHAPUR,KOLHAPUR,MAHARASHTRA
SBI,SBIN0001888,700002113,BELGHORIA,KOLKATA,NORTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0001889,591002003,SAMBRA,SAMBRA,BELGAUM,KARNATAKA
SBI,SBIN0001890,673002014,RAMANATTUKARA,RAMANATTUKARA,KOZHIKODE,KERALA
SBI,SBIN0001891,686002002,KOTTAYAM,KOTTAYAM,KOTTAYAM,KERALA
SBI,SBIN0001892,282002012,RAJA KI MANDI,AGRA,AGRA,UTTAR PRADESH
SBI,SBIN0001893,244002005,KATGHAR, MORADABAD,MORADABAD,MORADABAD,UTTAR PRADESH
SBI,SBIN0001894,243002014,SUBHAS NAGAR,LUCKNOW,BAREILLY,UTTAR PRADESH
SBI,SBIN0001895,700002074,NORTHERN AVENUE,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001896,700002180,DANKUNI,DANKUNI,HOOGHLY,WEST BENGAL
SBI,SBIN0001897,610002076,VADAPATHIMANGALAM ADB,VADAPATHIMANGA,TIRUVARUR,TAMIL NADU
SBI,SBIN0001898,226002015,GANESHGANJ,LUCKNOW,LUCKNOW,UTTAR PRADESH
SBI,SBIN0001899,700002213,KHARDAH,KHARDAH,NORTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0001900,560002999,FSLO, BANGALORE,BANGALORE,BANGALORE,KARNATAKA
SBI,SBIN0001901,517002003,KORLAGUNTA,TIRUPATHI,CHITTOR,ANDHRA PRADESH
SBI,SBIN0001902,516002003,YERRAMUKKAPALLI,CUDDAPAH,CUDDAPAH,ANDHRA PRADESH
SBI,SBIN0001903,424002003,MIDC , DHULE,DHULE,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001904,411002045,TREASURY BR., PUNE,PUNE,PUNE,MAHARASHTRA
SBI,SBIN0001906,176002141,PARAUR,PAROR KHAS,KANGRA,HIMACHAL PRADESH
SBI,SBIN0001912,524002016,ALLIPURAM,ALLIPURAM,NELLORE,ANDHRA PRADESH
SBI,SBIN0001915,522002039,MOTHADAKA,GUNTUR,GUNTUR,ANDHRA PRADESH
SBI,SBIN0001916,400002130,INTERNATIONAL SERVICES BRANCH, MUMBAI,MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001917,520002002,BHASKARARAOPET, VIJAYAWADA,VIJAYWADA,KRISHNA,ANDHRA PRADESH
SBI,SBIN0001918,413002717,MIDC, BARAMATI,MIDCBARAMATI,PUNE,MAHARASHTRA
SBI,SBIN0001919,575002015,ATTAWARA, MANGALORE,MANGALORE,DAKSHINA KANNADA,KARNATAKA
SBI,SBIN0001920,462002027,COMMERCIAL BRANCH, BHOPAL,BHOPAL,BHOPAL,MADHYA PRADESH
SBI,SBIN0001921,500002064,OVERSEAS BRANCH HYDERABAD,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
SBI,SBIN0001922,431002093,YESHWANT NAGAR NANDED,MUMBAI,NANDED,MAHARASHTRA
SBI,SBIN0001923,522002041,NADIKUDI,GUNTUR,GUNTUR,ANDHRA PRADESH
SBI,SBIN0001924,522002027,JONNALAGADDA,JONNALAGADDA,GUNTUR,ANDHRA PRADESH
SBI,SBIN0001925,515002002,GANDHI BAZAR ANANTAPUR,ANANTPUR,ANANTPUR,ANDHRA PRADESH
SBI,SBIN0001926,577002002,VINOBANAGAR,SHIMOGA,SHIMOGA,KARNATAKA
SBI,SBIN0001927,834002001,SERVICE BRANCH RANCHI,RANCHI,RANCHI,JHARKHAND
SBI,SBIN0001928,413002576,KADLAS,KADALAS,SHOLAPUR,MAHARASHTRA
SBI,SBIN0001931,282002008,HEERA BAGH COLONY, AGRA,AGRA,AGRA,UTTAR PRADESH
SBI,SBIN0001932,444002005,ADARSH COLONY AKOLA,AKOLA,AKOLA,MAHARASHTRA
SBI,SBIN0001933,416002767,PARVATI IND.ESTATE BR., YADRAV,SHIROL,KOLHAPUR,MAHARASHTRA
SBI,SBIN0001934,580002011,SIDDHARUDHNAGAR,HUBLI,DHARWAD,KARNATAKA
SBI,SBIN0001935,506002008,ENUMAMULA,ENUMAMULA,WARANGAL,ANDHRA PRADESH
SBI,SBIN0001936,700002194,IFB, KOLKATA,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001937,206002020,PATA,PATA,AURAIYA,UTTAR PRADESH
SBI,SBIN0001938,424002004,PRAMODNAGAR, DHULE,DHULE,DHULE,MAHARASHTRA
SBI,SBIN0001939,416002934,MIDC, KUPWAD (SANGALI,SANGLI MIRAJ,SANGLI,MAHARASHTRA
SBI,SBIN0001941,442002004,SHASTRINAGAR CHANDRAPUR,CHANDRAPUR,CHANDRAPUR,MAHARASHTRA
SBI,SBIN0001942,472002013,ORCHHA (PRATAPPURA),ORCHHA,TIKAMGARH,MADHYA PRADESH
SBI,SBIN0001943,523002023,IPURUPALEM,CHIRALA,PRAKASAM,ANDHRA PRADESH
SBI,SBIN0001944,532002011,TALAGAM,TALAGAM,SRIKAKULAM,ANDHRA PRADESH
SBI,SBIN0001945,380002070,SPECIALISED NRI BRANCH,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0001946,390002030,IFB, BARODA,BARODA,VADODARA,GUJARAT
SBI,SBIN0001947,395002006,BHATPORE,SURAT,SURAT,GUJARAT
SBI,SBIN0001948,380002066,SOMESHWAR COMPLEX,AHMEDABAD,AHMEDABAD,GUJARAT
SBI,SBIN0001950,400002795,FOCAL POINT CELL, MUMBAI,BRIHAN MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001951,244002012,A D B SAMBHAL,SAMBHAL,MORADABAD,UTTAR PRADESH
SBI,SBIN0001952,522002044,NARASARAOPET ADB,NARSARAOPET,GUNTUR,ANDHRA PRADESH
SBI,SBIN0001953,848002004,ADB SAMSTIPUR,SAMASTIPUR,SAMASTIPUR,BIHAR
SBI,SBIN0001954,841002204,ADB SIWAN,SIWAN,SIWAN,BIHAR
SBI,SBIN0001955,531002002,VIZIANAGARAM BAZAR,VIZIANAGARAM,VIZIANAGARAM,ANDHRA PRADESH
SBI,SBIN0001956,700002123,DUMDUM CANTT,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001957,700002012,BEADON STREET,CALCUTTA,KOLKATA,WEST BENGAL
SBI,SBIN0001958,132002231,TARAORI,TARAORI,KARNAL,HARYANA
SBI,SBIN0001959,284002003,SADAR BAZAR, JHANSI,JHANSI,JHANSI,UTTAR PRADESH
SBI,SBIN0001960,243002004,BAREILLY COLLEGE,BAREILLY,BAREILLY,UTTAR PRADESH
SBI,SBIN0001961,208002015,KRISHNA NAGAR,KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBI,SBIN0001962,208002046,KALYANPUR,KANPUR,KANPUR NAGAR,UTTAR PRADESH
SBI,SBIN0001963,422002675,LASALGAON,LASALGAON,NASHIK,MAHARASHTRA
SBI,SBIN0001964,462002025,CHHOLA ROAD,BHOPAL,BHOPAL,MADHYA PRADESH
SBI,SBIN0001965,520002203,MORRISPET ADB,TENALI,GUNTUR,ANDHRA PRADESH
SBI,SBIN0001966,768002006,KHETRAJPUR,SAMBALPUR,SAMBALPUR,ODISHA
SBI,SBIN0001967,110002075,MOTI BAUG,DELHI,NEW DELHI,DELHI
SBI,SBIN0001968,209002032,BARIPAL,BARIPAL,KANPUR DEHAT,UTTAR PRADESH
SBI,SBIN0001969,206002012,LAKHNA,LAKHNA,ETAWAH,UTTAR PRADESH
SBI,SBIN0001970,636002003,SRIRANGAPALAYAM,SALEM,SALEM,TAMIL NADU
SBI,SBIN0001971,700002034,ESPLANADE,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001972,585002102,BIDAR,BIDAR,BIDAR,KARNATAKA
SBI,SBIN0001973,144002441,BEAS PIND,JALANDHAR,JALANDHAR,PUNJAB
SBI,SBIN0001974,413002864,OSMANABAD,OSMANABAD,OSMANABAD,MAHARASHTRA
SBI,SBIN0001975,400002029,GOREGAON (E),MUMBAI,GREATER BOMBAY,MAHARASHTRA
SBI,SBIN0001976,403002035,ZUARI NAGAR, GOA,GOA,SOUTH GOA,GOA
SBI,SBIN0001977,793002523,NAYA BUNGLOW,NAYABUNGLOW,RI BHOI,MEGHALAYA
SBI,SBIN0001978,403002032,ADB USGAON,USGAON,NORTH GOA,GOA
SBI,SBIN0001979,500002004,AGAPURA, HYDERABAD,HYDERABAD,HYDERABAD URBAN,ANDHRA PRADESH
SBI,SBIN0001980,533002016,APP MILLS,NELLORE,EAST GODAVARI,ANDHRA PRADESH
SBI,SBIN0001981,456002009,ADB KHACHROD,UJJAIN,UJJAIN,MADHYA PRADESH
SBI,SBIN0001982,524002025,SRIHARIKOTA,NELLORE,KOTA,RAJASTHAN
SBI,SBIN0001983,620002011,SRIRANGAM,TRICHY,TIRUCHIORAPPALLI,TAMIL NADU
SBI,SBIN0001984,457002010,ADB THANDLA,JHABUA,JHABUA,MADHYA PRADESH
SBI,SBIN0001985,600002083,TIRUVANMIYUR,TIRUVANMIYUR,CHENNAI,TAMIL NADU
SBI,SBIN0001986,464002002,ADB VIDISHA,VIDISHA,VIDISHA,MADHYA PRADESH
SBI,SBIN0001987,210002004,ADB RATH,HAMIRPUR,HAMIRPUR,HIMACHAL PRADESH
SBI,SBIN0001988,413002895,AUSA (LATUR),LATUR,LATUR,MAHARASHTRA
SBI,SBIN0001989,560002015,CITY MARKET,BANGALORE,BANGALORE URBAN,KARNATAKA
SBI,SBIN0001990,769002011,ROURKELA FERTILISER TOWNSHIP,ROURKELA,SURENDRANAGAR,ODISHA
SBI,SBIN0001991,788002005,SILCHAR BAZAR,SILCHAR,CACHAR,ASSAM
SBI,SBIN0001992,753002008,CUTTACK INDUSTRIAL ESTATE,CUTTACK,CUTTACK,ODISHA
SBI,SBIN0001993,700002342,CANNING,CANNING,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0001994,700002051,JATINDRA MOHAN AVENUE,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001995,700002085,RAJA D STREET,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001996,700002065,MOMINPUR,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0001999,700002991,CAO, KOLKATA,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0002001,744002007,ABERDEEN BZR EVENING CITY,PORTBLAIR,ANDAMAN,ANDAMAN AND NICOBAR ISLAND
SBI,SBIN0002002,731002801,AHMADPUR,AHMADPUR,BIRBHUM,WEST BENGAL
SBI,SBIN0002003,785002006,ASSAM AGRICULTURE UNIVERSITY,JORHAT,JORHAT,ASSAM
SBI,SBIN0002004,768002018,ATTABIRA,ATTABIRA,BARGAH,ODISHA
SBI,SBIN0002005,700002541,BADURIA,BADURIA,NORTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0002006,700002506,BALAGARH,HOOGLY,HOOGHLY,WEST BENGAL
SBI,SBIN0002007,768002023,BAMARA,BAMRA,SAMBALPUR,ODISHA
SBI,SBIN0002008,723002502,BARABAZAR,BARABAZAR,PURULIYA,WEST BENGAL
SBI,SBIN0002009,713002502,BARAKAR,BARAKAR,BARDHAMAN,WEST BENGAL
SBI,SBIN0002010,793002522,BARAPANI,RIBHOI,RI BHOI,MEGHALAYA
SBI,SBIN0002011,758002001,BARBIL,BARBIL,KEONJHAR,ODISHA
SBI,SBIN0002012,768002044,BARPALI,BARPALI,BARGAH,ODISHA
SBI,SBIN0002013,781002510,BARPETA ROAD,BARPETA,BARPETA,ASSAM
SBI,SBIN0002014,756002019,BASUDEVPUR,BASUDEVPUR,BHADRAK,ODISHA
SBI,SBIN0002015,783002508,BASUGAON,KOKRAJHAR,KOKRAJHAR,ASSAM
SBI,SBIN0002016,700002138,PARNASHREE,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0002017,721002802,BELDA,BELDA,PURBA MEDINIPUR,WEST BENGAL
SBI,SBIN0002018,761002004,BELLAGUNTHA,BELLAGUNTHA,GANJAM,ODISHA
SBI,SBIN0002019,760002006,BERHAMPUR BAZAR,BERHAMPUR,GANJAM,ODISHA
SBI,SBIN0002020,742002002,KHAGRA,KHAGRA,MURSHIDABAD,WEST BENGAL
SBI,SBIN0002021,700002223,BHADRESWAR,BHADRESWAR,HOOGHLY,WEST BENGAL
SBI,SBIN0002022,713002602,BHATAR,BHATAR,NORTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0002023,734002603,BIJONBARI,BIJANBARI,DARJEELING,WEST BENGAL
SBI,SBIN0002024,783002509,BILASIPARA,GOALPARA,GOALPARA,ASSAM
SBI,SBIN0002025,735002505,BIRPARA,BIRPARA,JALPAIGURI,WEST BENGAL
SBI,SBIN0002026,784002202,BISWANATH CHARIALI,BISWANATHCHARAL,SONITPUR,ASSAM
SBI,SBIN0002027,731002001,BOLPUR,BOLPUR,BIRBHUM,WEST BENGAL
SBI,SBIN0002028,797002502,BOKAJAN,BOKAJAN,KARBI-ANGLONG,ASSAM
SBI,SBIN0002029,700002150,BONHOOGHLY I.E,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0002030,764002056,BORIGUMMA,BORIGUMMA,KORAPUT,ODISHA
SBI,SBIN0002031,762002116,BOUDH,BOUDH,BOUDH,ODISHA
SBI,SBIN0002032,700002152,BUDGE BUDGE,BUDGE BUDGE,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0002033,713002004,BURDWAN UNIVERSITY,BURDWAN,BARDHAMAN,WEST BENGAL
SBI,SBIN0002034,768002010,BURLA,BURLA,SAMBALPUR,ODISHA
SBI,SBIN0002035,781002025,BURNIHAT,BURNIHAT,RI BHOI,MEGHALAYA
SBI,SBIN0002036,753002005,BUXI BAZAR CUTTACK,BUXIBAZAR,CUTTACK,ODISHA
SBI,SBIN0002037,732002502,CHANCHAL,CHANCHAL,MALDA,WEST BENGAL
SBI,SBIN0002038,754002008,CHANDOL,CHANDOL,KENDRAPARA,ODISHA
SBI,SBIN0002039,756002203,CHANDABALI,BHADRAK,BHADRAK,ODISHA
SBI,SBIN0002040,754002020,CHARBATIA,CHARBATIA,CUTTACK,ODISHA
SBI,SBIN0002041,700002246,CHENGAIL,CHENGAIL,HOOGHLY,WEST BENGAL
SBI,SBIN0002042,759002104,CHENNADIPADA,CHHENDIPADA,ANGUL,ODISHA
SBI,SBIN0002043,700002028,COSSIPORE,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0002044,191002031,SOIBUG,SOIBUG,BADGAN,JAMMU AND KASHMIR
SBI,SBIN0002045,713002603,DAINHAT,BARDDHAMAN,BARDHAMAN,WEST BENGAL
SBI,SBIN0002046,743002003,DAKSHIN BARASAT,DAKSHIN BARASAT,SOUTH 24 PARGANAS,WEST BENGAL
SBI,SBIN0002047,733002604,DALKHOLA,UTTARDINAJPUR,UTTAR DINAJPUR,WEST BENGAL
SBI,SBIN0002048,785002505,DERGAON,DERGAON,GOLAGHAT,ASSAM
SBI,SBIN0002049,784002511,DHEKIAJULI,DHEKIAJULI,SONITPUR,ASSAM
SBI,SBIN0002050,782002503,DHING,DHING,NAGAON,ASSAM
SBI,SBIN0002051,786002004,DIBRUGARH UNIVERSITY,DIBRUGARH,DIBRUGARH,ASSAM
SBI,SBIN0002052,731002802,DUBRAJPUR,DUBRAJPUR,BIRBHUM,WEST BENGAL
SBI,SBIN0002053,786002302,DULIAJAN,DIBRUGARH,DIBRUGARH,ASSAM
SBI,SBIN0002054,700002122,DUM DUM,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0002055,741002609,DUMKAL,MURSHIDABAD,MURSHIDABAD,WEST BENGAL
SBI,SBIN0002056,207002018,AMANPUR,ETAH,ETAH,UTTAR PRADESH
SBI,SBIN0002057,741002504,FULIA,FULIA,NADIA,WEST BENGAL
SBI,SBIN0002058,732002503,GAZOLE,GAZOLE,PURBA MEDINIPUR,WEST BENGAL
SBI,SBIN0002059,721002803,GARBETA,GARBETA,PASCHIM MEDINIPUR,WEST BENGAL
SBI,SBIN0002060,781002015,GUWAHATI UNIVERSITY,GUWAHATI,KAMRUP,ASSAM
SBI,SBIN0002061,700002508,GHOSH PARA,HOWRAH,HOWRAH,WEST BENGAL
SBI,SBIN0002062,700002039,GOKHALE ROAD,KOLKATA,KOLKATA,WEST BENGAL
SBI,SBIN0002063,783002511,GOLAKGANJ,GALAKGANJ,DHUBRI,ASSAM
SBI,SBIN0002064,760002005,MEDICAL COLLEGE CAMPUS, BERHAMPUR,BERHAMPORE,GANJAM,ODISHA
SBI,SBIN0002065,782002506,HOJAI,HOJAI,NAGAON,ASSAM
SBI,SBIN0002066,700002129,HOWRAH SSI,HOWRAH,HOWRAH,WEST BENGAL
SBI,SBIN0002067,723002503,HURA,HURA,PURULIYA,WEST BENGAL
SBI,SBIN0002068,781002502,JAGIROAD,MORIGAON,MORIGAON,ASSAM
SBI,SBIN0002069,766002018,JAIPATNA ADB,JAIPATNA,KALHANDI,ODISHA
SBI,SBIN0002070,735002002,JALPAIGURI,JALPAIGURI,JALPAIGURI,WEST BENGAL
SBI,SBIN0002071,751002046,JATNI,JATNI,KHURDA,ODISHA
SBI,SBIN0002072,766002014,JUNAGARH ADB,JUNAGARH,KALHANDI,ODISHA
SBI,SBIN0002073,761002015,KABISURYANAGAR,KAVISURJYANAGAR,GANJAM,ODISHA
SBI,SBIN0002074,733002605,KALIYAGANJ,DINAJPUR,UTTAR DINAJPUR,WEST BENGAL
SBI,SBIN0002075,765002010,KASHIPUR,KASHIPUR,KORAPUT,ODISHA
SBI,SBIN0002076,766002012,KESINGA,KALAHANDI,KALHANDI,ODISHA
SBI,SBIN0002077,784002503,KHARUPETIA,DARRANG,DARRANG,ASSAM
SBI,SBIN0002078,700002182,KONNAGAR,KONNAGAR,HOOGHLY,WEST BENGAL
SBI,SBIN0002079,764002058,KOTPAD,KOTPAD,KORAPUT,ODISHA
SBI,SBIN0002080,713002604,KUSUM GRAM,KUSUMGRAM,BARDHAMAN,WEST BENGAL
SBI,SBIN0002081,793002013,LAITUMKHRAH,SHILLONG,EAST KHASI HILLS,MEGHALAYA
SBI,SBIN0002082,713002503,LAUDOHA,LAUDOHA,BARDHAMAN,WEST BENGAL
